counterbalanced,37494,KOWNTURBALANST,cõùntèŕbalánçèð
coyly,37497,KOILIY,cσy0lý
coaxial,37500,KOEAKSIYAL,côaxïál
disobey,37501,DISOBEY,disóbey
braer,37502,BREYR,brâèr
bastions,37503,BASKHIONZ,basťiónś
zak,37504,ZAK3,zak
aspirated,37505,ASPIREYTID,aspírâtėd
ric,37512,RIK2,ric
vacuous,37513,VAKUEUS,vacûòús
micros,37514,MUYKROEZ,mîcrôś
improvising,37515,IMPROVUYZING,impróvîśiñg0
westbury,37516,WESTBURIY,westburý
premised,37517,PREMIST,premísèð
disservice,37518,DISURVIS,dissèŕvíçè
befell,37519,BIFEL,bėfell
riskless,37522,RISKLES,riskléss
laptop,37524,LAPTOP,laptop
cloying,37526,KLOIING,clσy0iñg0
chianti,37529,KHIYANTIY,ĉħïantï
ironies,37530,UYRONIYZ,îrónìêś
thorax,37531,THAWAKS,πħørax
centurion,37533,SENTUURIYON,çentūrïón
wallowing,37534,WARLOEWING!WOLOEWING,wāllôwiñg0!wollôwiñg0
barnabas,37536,BARNABAS,bār#nábás
normalized,37537,NAWMALUYZD,nør#málîzèd
peppermint,37538,PEPURMINT,peppèŕmint
peppermints,37538,PEPURMINTS,peppèŕmints
tumbles,37539,TUMBLZ,tumblèś
productively,37542,PRODUKTIVLIY,próductivèlý
microeconomic,37544,MUYKROEEKONOMIK,mîcrôecónomic
openers,37545,OEPENAZ,ôpénèŕś
dangerfield,37546,DEYNJURFIYLD,dânĝèŕfìêld
decapitated,37547,DIYKAPITEYTID,dêcapítâtėd
foundling,37548,FOWNDLING,fõùndliñg0
magi,37551,MEYJUY,mâĝî
phonetics,37553,FONETIKS,þħónetics
interludes,37554,INTURLOODZ,intèŕlüdèś
shoestring,37556,SHOOSTRING,ŝħöèstriñg0
duplicates,37557,DUEPLIKEYTS,dûplícâtès
promissory,37558,PROMISAWIY,promíssør#ý
restive,37559,RESTIV,restivè
prohibitively,37560,PROEHIBITIVLIY,prôhibítivèlý
probity,37565,PROEBITIY,prôbítý
inefficiencies,37566,INIFISHIENSIYZ,inėffićiénçìêś
transparently,37568,TRANSPARENTLIY,transparéntlý
vodafone,37569,VOEDAFOEN,vôdáfônè
languishing,37570,LANGWISHING,lañgυiŝħiñg0
standish,37571,STANDISH,standiŝħ
prunes,37572,PROONZ,prünèś
judiciously,37573,JOODISHUSLIY,jüdićìòúslý
pharmacological,37576,FARMAKOLOJIKAL,þħār#mácóloĝicál
woodbridge,37578,WUUDBRIDJ,wōòdbridĝè
stopper,37579,STOPA,stoppèŕ
positives,37580,POZITIVZ,pośítivèś
teaming,37581,TIYMING2,têàmiñg0
hakim,37582,HARKIYM,hākïm
georgians,37583,JAWJIANZ,ĝèør#ĝiánś
quinta,37584,KWINTA,qυintá
southerners,37585,SOTHURNAZ,sóùτħèŕnèŕś
archivist,37586,ARKIVIST,ār#cħívist
eureka,37587,UERIYKA,èûrêká
peloponnesian,37589,PELOPONIYSHIAN,pelópónnêŝián
displacements,37591,DISPLEYSMENTS,displâçèménts
lunn,37592,LUN,lunn
playwrights,37593,PLAERUYTS,plãýw0rîg0ħts
espouse,37594,ISPOWZ,ėspõùśè
briar,37596,BRUYA1,brîàŕ
presumptions,37597,PRIZUMPSHNZ,prėśumpţìònś
pliable,37598,PLUYABL,plîáblè
horatia,37600,HORARSHIA,horāţiá
figment,37601,FIGMINT,figmėnt
doubters,37602,DOWTAZ,dõùb0tèŕś
absorbent,37603,ABZAWBENT,ábśør#bént
ajax,37604,EYJAKS,âjax
sorcerers,37611,SAWSERAZ,sør#çérèŕś
culpability,37612,KULPABILITIY,culpábilitý
tomkins,37616,TOMKINZ,tomkinś
substandard,37622,SUBSTANDURD,substandàŕd
outlays,37623,OWTLAEZ,õùtlãýś
dispiriting,37624,DISPIRITING,dispiritiñg0
oedipal,37625,EDIPAL,òedípál
conformist,37629,KONFAWMIST,cónfør#mist
militiamen,37630,MILISHIAMIN,míliţiámėn
procreation,37631,PROEKRIYEYSHN,prôcrêâţìòn
shingles,37635,SHINGLZ,ŝħiñglèś
monstrosity,37636,MONSTROSITIY,monstrosítý
spectrometer,37637,SPEKTROMETA,spectrométèŕ
sitcom,37641,SITKOM,sitcom
kennington,37642,KENINGTON,kenniñg0tón
absolution,37643,ABSOLOOSHN,absólüţìòn
salem,37644,SEYLEM,sâlém
separateness,37645,SEPARATNES,sepárátènéss
efficacious,37646,EFIKEYSHUS,effícâćìòús
craxi,37647,KRAKSIY,craxï
stoughton,37650,STOETON,stôùg0ħtón
ming,37651,MING,miñg0
leominster,37659,LIYOEMINSTA,lêôminstèŕ
augsburg,37660,AWGZBURG,åùgśbùŕg
schlesinger,37661,SHLESINJA,ŝc0ħlesinĝèŕ
android,37662,ANDROID,andrσìd
evangelistic,37664,IYVANJELISTIK,êvanĝélistic
darnell,37665,DARNEL,dār#nell
longingly,37666,LONGINGLIY,loñg0iñg0lý
cellnet,37669,SELNET,çellnet
reassurances,37670,RIYASSHUURANSIZ,rêásŝūránçėś
minsk,37671,MINSK,minsk
reebok,37674,RIYBOK,rêèbok
flouting,37677,FLOWTING,flõùtiñg0
infatuated,37678,INFAKHOOEYTID,infaťüâtėd
bouncers,37684,BOWNSAZ,bõùnçèŕś
nightmarish,37687,NUYTMERISH,nîg0ħtmã#riŝħ
staking,37688,STEYKING,stâkiñg0
technocratic,37695,TEKNOKRATIK,tecħnócratic
designations,37698,DEZIGNEYSHNZ,deśígnâţìònś
hoots,37699,HOOTS,höòts
inane,37701,INEYN,inânè
costello,37702,KOSTELOE,costellô
clang,37703,KLANG,clañg0
reprehensible,37704,REPRIHENSIBL,reprėhensíblè
scurrilous,37705,SKURRILUS,scùŕrílòús
sinker,37706,SINKA,siñkèŕ
pows,37707,POEZ2,pôw0ś
nanking,37708,NANKING,nañkiñg0
dockland,37709,DOKLAND,dock0lánd
durations,37711,DUUREYSHNZ,dūrâţìònś
gilroy,37712,GILROI,gilrσy0
excision,37714,IKSISHON,ėxc0iŝìón
walrus,37715,WAWLRUS,wålrus
quintin,37716,KWINTIN,qυintin
steppes,37717,STEPS2,steppès
jenner,37718,JENA2,jennèŕ
gannon,37720,GANON,gannón
fords,37721,FAWDZ,før#dś
blender,37722,BLENDA,blendèŕ
iberian,37723,UYBIRIYAN,îbėrïán
telepathy,37729,TELEPATHIY,télepáπħý
oversized,37731,OEVURSUYZD,ôvèŕsîzèd
ephraim,37732,IYFRAIM,êþħraím
fearon,37734,FIURON,fėàŕón
axioms,37736,AKSIYOMZ,axïómś
telethon,37737,TELETHON,teléπħon
subsidize,37744,SUBSIDUYZ,subsidîzè
meade,37747,MIYD2,mêàdè
belching,37750,BELKHING,belĉħiñg0
documenta,37751,DOKUEMENTA,docûmentá
feigning,37757,FEINING,feig0niñg0
charleston,37761,KHARLSTON,ĉħār#lèstón
corman,37766,KAWMAN,cør#mán
gaynor,37767,GAENA,gãýnòŕ
coda,37769,KOEDA,côdá
spinoza,37770,SPINOEZA,spinôzá
bao,37775,BOW3,bàõ
vanquished,37776,VANGKWISHT,vañqυiŝħèð
slumps,37777,SLUMPS,slumps
wiseman,37779,WUYZMAN,wîśèmán
cote,37782,KOET2,côtè
dabble,37788,DABL,dabblè
ultramar,37790,ULTRAMAR,ultrámār#
kettles,37792,KETLZ,kettlèś
spuds,37793,SPUDZ,spudś
glides,37794,GLUYDZ,glîdèś
parke,37795,PARK3,pār#kè
redirect,37799,RIYDIREKT,rêdírect
deterring,37801,DITURRING,dėtèŕriñg0
chubb,37802,KHUB2,ĉħubb
retract,37804,RIYTRAKT,rêtract
stirrups,37806,STURRUPS,stìŕrups
stanzas,37812,STANZAZ,stanzáś
repeater,37813,RIPIYTA,rėpêàtèŕ
everyman,37815,EVRIYMAN,evèrýmán
wickes,37816,WIKS1,wick0ès
elapse,37819,ILAPS,ėlapsè
extrapolate,37820,IKSTRAPOLEYT,ėxtrapólâtè
smothering,37821,SMUTHERING,smőτħériñg0
tangential,37822,TANJENKHIAL,tanĝenťiál
delineation,37827,DILINIYEYSHN,dėlinêâţìòn
dunhill,37830,DUNHIL,dunhill
dodds,37831,DODZ,doddś
indus,37833,INDUS,indus
colvin,37834,KOELVIN,côlvin
smallness,37836,SMAWLNES,smål0lnéss
heroics,37837,HIROEIKS,hėrôics
buller,37839,BUULA,būllèŕ
gravelly,37840,GRAVELIY,gravéllý
apprenticeships,37841,APRENTISSHIPS,ápprentíçèŝħips
constriction,37843,KONSTRIKSHN,cónstricţìòn
youngs,37844,YOUNGZ,youñg0ś
eras,37845,IRAZ,ėráś
reorganize,37846,RIYAWGANUYZ,rêør#gánîzè
fahd,37848,FARD,fāħd
destitution,37849,DESTITOOSHN,destítüţìòn
emmeline,37850,EMELUYN,emmélînè
benedetti,37852,BENEDETIY,benédettï
dougie,37854,DOOGIY1,döùgìê
outlawing,37856,OWTLAWING,õùtlåw0iñg0
deformities,37857,DIFAWMITIYZ,dėfør#mítìêś
medici,37859,MEDIYSIY,medïçï
unshakeable,37860,UNSHEYKEBL,unŝħâkéàblè
seagull,37861,SIYGUL,sêàgull
sigmund,37862,SIGMUND,sigmund
deserters,37863,DEZURTAZ,deśèŕtèŕś
logarithmic,37864,LOGARITHMIK,logáriτħmic
interstate,37866,INTURSTEYT,intèŕstâtè
northerners,37867,NAWTHURNAZ,nør#τħèŕnèŕś
stadia,37869,STEYDIYA,stâdïá
deadlocked,37872,DEDLOKT,deàdlock0èð
merges,37874,MURJIZ,mèŕĝėś
cascaded,37875,KASKEYDID,cascâdėd
gabrielle,37876,GABRIYEL,gabrïellè
somalis,37879,SUMARLIYZ,sőmālïś
gladiators,37881,GLADIYEYTAZ,gladïâtòŕś
durkin,37882,DURKIN,dùŕkin
bashir,37883,BASHIR,báŝħir
eng,37884,ENG,eñg0
ata,37886,ARTA,ātá
bane,37888,BEYN2,bânè
concoction,37892,KONKOKSHN,cóncocţìòn
annuities,37893,ANOOITIYZ,ánnüitìêś
laxative,37894,LAKSATIV,laxátivè
trippers,37895,TRIPAZ,trippèŕś
scuttling,37896,SKUTLING,scuttliñg0
lanyon,37897,LANYON,lanyón
banality,37898,BANALITIY,bánalitý
fennell,37899,FENEL2,fennéll
tangles,37900,TANGLZ,tañglèś
transgressions,37901,TRANZGRESHSHNZ,tranśgreŝŝìònś
seizes,37903,SIYZIZ,sêìzėś
newness,37904,NOONES,nëw0néss
heals,37905,HIYLZ2,hêàlś
compensates,37906,KOMPENSEYTS,compénsâtès
ferrier,37907,FERIYA,ferrìêŕ
heretic,37908,HERETIK,herétic
davos,37909,DARVOES,dāvôs
scratchy,37910,SKRATKHIY,scratĉħý
eau,37911,OE7,èàu=
powering,37912,POWERING,põwériñg0
laureate,37915,LAWRIYAT,låùrêátè
plagues,37916,PLEYGZ,plâgùèś
grunge,37917,GRUNJ,grunĝè
fiercer,37918,FIRSA,fièrçèŕ
offsetting,37920,OFSETING,offsettiñg0
contaminate,37921,KONTAMINEYT,cóntamínâtè
bedraggled,37922,BIDRAGLD,bėdragglèd
bidwell,37923,BIDWEL,bidwell
theism,37925,THIYIZM,πħêiśm
upwardly,37926,UPWURDLIY,upwàŕdlý
appropriations,37927,APROEPRIYEYSHNZ,ápprôprïâţìònś
perturbations,37928,PURTURBEYSHNZ,pèŕtùŕbâţìònś
cowl,37930,KOWL,cõw0l
corset,37931,KAWSET,cør#sét
unfilled,37933,UNFILD,unfillèd
unsaturated,37938,UNSATUEUREYTID,unsatûŕâtėd
abdicated,37940,ABDIKEYTED,abdícâtéd
ozawa,37941,OEZARWA,ôzāwá
paulette,37943,PAWLET,påùlettè
twirled,37948,TWURLD,twìŕlèd
filament,37949,FILAMENT,filámént
philistine,37951,FILISTIYN,þħilístïnè
festering,37953,FESTERING,festériñg0
birdsong,37955,BURDSONG,bìŕdsoñg0
fabled,37957,FEYBLD,fâblèd
kai,37958,KUY3,kàî
epitomized,37960,IPITOMUYZD,ėpitómîzèd
swindle,37963,SWINDL,swindlè
milled,37968,MILD,millèd
arrogantly,37969,AROGANTLIY,arrógántlý
perusal,37970,PEROOZAL,pérüśál
aptitudes,37972,APTITOODZ,aptítüdèś
attics,37977,ATIKS,attics
clermont,37978,KLERMONT1,clermont
nepotism,37979,NEPOTIZM,nepótiśm
vigilantes,37980,VIJILANTIYZ,viĝílantêś
blemish,37981,BLEMISH,blemiŝħ
jitters,37983,JITAZ,jittèŕś
drummers,37984,DRUMAZ,drummèŕś
haitian,37986,HEYSHIAN,hâìţián
prowl,37988,PROWL,prõw0l
cayman,37989,KAEMAN,cãýmán
eli,37991,IYLUY,êlî
workaholic,37992,WURKAHOLIK,wòŕkáholic
hoppers,37994,HOPAZ,hoppèŕś
leeches,37995,LIYKHIZ1,lêèĉħėś
pestered,37997,PESTURD,pestèŕèd
tuft,38000,TUFT,tuft
fantastically,38001,FANTASTIKLIY,fantasticàllý
weedon,38002,WIYDON,wêèdón
toenails,38007,TOENEYLZ,tôènâìlś
santander,38009,SANTANDEA,santandeŕ
miseries,38011,MIZERIYZ,miśérìêś
kano,38012,KARNOE,kānô
undiluted,38013,UNDILOOTID,undílütėd
cookies,38015,KUUKIYZ,cōòkìêś
dicky,38016,DIKIY2,dick0ý
navigators,38018,NAVIGEYTAZ,navígâtòŕś
boudoir,38019,BOODOIA,böùdσìŕ
montego,38020,MONTIYGOE,montêgô
sweeteners,38023,SWIYTNAZ,swêètènèŕś
expelling,38026,IKSPELING,ėxpelliñg0
thierry,38028,THIRIY,πħièrrý
laundered,38030,LAWNDURD,låùndèŕèd
originators,38032,ORIJINEYTAZ,óriĝínâtòŕś
felton,38033,FELTON,feltón
mediums,38034,MIYDIYUMZ,mêdïumś
timidly,38036,TIMIDLIY,timídlý
musk,38038,MUSK,musk
splattered,38040,SPLATURD,splattèŕèd
mmmm,38044,MM,mmmm
rattles,38046,RATLZ,rattlèś
knightly,38048,NUYTLIY2,k0nîg0ħtlý
adjudicate,38049,ADJOODIKEYT,ádjüdicâtè
knell,38052,NEL2,k0nell
contrite,38053,KONTRUYT,cóntrîtè
contritely,38053,KONTRUYTLIY,cóntrîtèlý
vigilante,38056,VIJILANTIY,viĝílantê
loggerheads,38058,LOGURHEDZ,loggèŕheàdś
indy,38062,INDIY2,indý
chimera,38063,KHIMERA,ĉħimerá
gouged,38064,GOWJD,gõùĝèd
anson,38067,ANSON,ansón
ousting,38069,OWSTING,õùstiñg0
veracity,38070,VERASITIY,véraçitý
afghans,38071,AFGANZ,afgħanś
overrule,38072,OEVEROOL,ôverrülè
yardley,38073,YARDLIY,yār#dlêy0
regretful,38074,RIGRETFUL,rėgretful
batons,38075,BATONZ,batonś
inhumane,38077,INHUEMEYN,inhûmânè
gasoline,38078,GASOLIYN,gasólïnè
nagasaki,38079,NARGARSARKIY,nāgāsākï
arthropods,38080,ARTHROPODZ,ār#πħrópodś
abolitionist,38081,ABOLISHNIST,abóliţìòníst
wringing,38082,RINGING2,w0riñg0iñg0
altman,38086,AWLTMAN,åltmán
mugger,38087,MUGA,muggèŕ
maximization,38095,MAKSIMIZEYSHN,maximizâţìòn
artichokes,38099,ARTIKHOEKS,ār#tiĉħôkès
intricately,38100,INTRIKATLIY,intrícátèlý
paintbrush,38101,PEYNTBRUSH,pâìntbruŝħ
heidrick,38102,HUYDRIK,hèîdrick0
dwindle,38104,DWINDL,dwindlè
hurdler,38111,HURDLA,hùŕdlèŕ
docking,38116,DOKING,dock0iñg0
quirks,38117,KWURKS,qυìŕks
asp,38118,ASP,asp
eustace,38119,UESTAS,èûstáçè
lumber,38122,LUMBA,lumbèŕ
ogden,38123,OGDEN,ogdén
forestalled,38124,FAWSTARLD,før#èstāllèd
heslop,38125,HESLOP,heslóp
watanabe,38126,WARTARNARBEY,wātānābĕ
tots,38127,TOTS,tots
seddon,38128,SEDON,seddón
marketer,38130,MARKETA,mār#kétèŕ
biosphere,38131,BUYOESFIR,bîôsþħėrè
costner,38133,KOSTNA,costnèŕ
florey,38134,FLORIY2,florêy0
imparting,38136,IMPARTING,impār#tiñg0
slaying,38138,SLEYYING,slâyiñg0
simulating,38139,SIMUELEYTING,simûlâtiñg0
superconducting,38141,SOOPURKONDUKTING,süpèŕcónductiñg0
eclipses,38142,IKLIPSIZ,ėclipsėś
clary,38143,KLERIY,clã#rý
televising,38144,TELEVUYZING,telévîśiñg0
interbank,38145,INTURBANK,intèŕbañk
jilted,38146,JILTID,jiltėd
sniping,38148,SNUYPING,snîpiñg0
gout,38149,GOWT,gõùt
faisal,38151,FEYZAL,fâìśál
gayle,38154,GAEL,gãýlè
thrushes,38155,THRUSHIZ,πħruŝħėś
gow,38157,GOW,gõw0
secord,38162,SIYKAWD,sêcør#d
negroes,38163,NIYGROEZ1,nêgrôèś
boobs,38166,BOOBZ,böòbś
overkill,38167,OEVURKIL,ôvèŕkill
villager,38168,VILAJA,villáĝèŕ
tetra,38169,TETRA,tetrá
expandable,38170,IKSPANDABL,ėxpandáblè
dauphin,38171,DAWFIN,dáυþħin
eugenie,38172,UEJIYNIY,èûĝênìê
fluctuates,38178,FLUKKHOOEYTS,flucťüâtès
extradited,38182,EKSTRADUYTID,extrádîtėd
cobbett,38183,KOBIT,cobbėtt
tac,38184,TAK2,tac
regimented,38185,REJIMENTID,reĝímentėd
kidnapper,38186,KIDNAPA,kidnappèŕ
quarrelsome,38188,KWAWRELSUM,qυårrélsőmè
demobilization,38189,DIYMOEBILUYZEYSHN,dêmôbílîzâţìòn
legislated,38190,LEJISLEYTED,leĝíslâtéd
zuckerman,38192,ZUKURMAN,zuck0èŕmán
guttural,38193,GUTURAL,guttúrál
creme,38194,KRIYM2,crêmè
footman,38196,FUUTMAN,fōòtmán
stewardess,38197,STOOWURDES,stëwàŕdéss
jenkin,38201,JENKIN,jeñkin
gras,38203,GRAS2,gras
puns,38208,PUNZ,punś
multiracial,38210,MULTUYREYSHIAL,multîrâćiál
queenie,38211,KWIYNIY,qυêènìê
catapulted,38216,KATAPULTID,catápultėd
prescot,38217,PRESKOT2,prescót
liars,38219,LUYAZ,lîàŕś
weightless,38220,WAETLES,weĩg0ħtléss
taylors,38221,TAELAZ,tãýlòŕś
eavesdropping,38222,IYVZDROPING,êàvèśdroppiñg0
crier,38223,KRUYA,crîèŕ
connoisseurs,38224,KONOISAZ,connoíssèùŕś
oilseed,38229,OILSIYD,σìlsêèd
hannon,38230,HANON,hannón
professorship,38231,PROFESURSHIP,prófessòŕŝħip
biplane,38232,BUYPLEYN,bîplânè
arsonists,38233,ARSONISTS,ār#sónísts
contestant,38235,KONTESTANT,cóntestánt
tobie,38238,TOEBIY2,tôbìê
freemasonry,38241,FRIYMEYSONRIY,frêèmâsónrý
bailie,38242,BEYLIY3,bâìlìê
implantation,38244,IMPLANTEYSHN,implantâţìòn
prank,38245,PRANK,prañk
countrywide,38246,KOUNTRIYWUYD,countrýwîdè
shandy,38248,SHANDIY,ŝħandý
catastrophes,38249,KATASTROFIYZ,cátastróþħêś
titans,38251,TUYTANZ,tîtánś
hangars,38252,HANGAZ2,hañg0àŕś
brews,38254,BROOZ2,brëw0ś
deuce,38256,DOOS1,dëùçè
avenging,38257,AVENJING,ávenĝiñg0
transkei,38258,TRANZKEI,tranśkei
depositor,38262,DEPOZITA,dépośitòŕ
grandparent,38263,GRANDPERENT,grandpã#rént
brunette,38264,BROONET,brünettè
stockbroking,38266,STOKBROEKING,stock0brôkiñg0
flotsam,38267,FLOTSAM,flotsám
pereira,38269,PEREIRA,péreírá
fallopian,38270,FALOEPIYAN,fállôpïán
lactose,38271,LAKTOES,lactôsè
lange,38273,LANG2,lañg0è
cedars,38274,SIYDAZ,çêdàŕś
eurobonds,38275,UEROEBONDZ,èûrôbondś
sakata,38276,SARKARTA,sākātá
bleep,38279,BLIYP,blêèp
dower,38280,DOWR,dõw0èr
concurrence,38283,KONKURRENS,cóncùŕrénçè
hollins,38286,HOLINZ,hollinś
striven,38287,STRIVEN,strivén
fathered,38288,FARTHURD,fāτħèŕèd
conglomeration,38289,KONGLOMEREYSHN,cóñg0lomérâţìòn
dentistry,38292,DENTISTRIY,dentistrý
overburden,38296,OEVURBURDEN,ôvèŕbùŕdén
silverware,38297,SILVURWER,silvèŕwã#rè
jib,38298,JIB2,jib
valiantly,38300,VALYANTLIY,valĩántlý
magellan,38304,MAJELAN,máĝellán
nervy,38305,NURVIY,nèŕvý
trueman,38306,TRUUMAN,trūèmán
quilts,38307,KWILTS,qυilts
totalitarianism,38308,TOETALITERIYANIZM,tôtalítã#rïániśm
unreliability,38309,UNRIYLUYABILITIY,unrêlîábilitý
authentically,38310,AWTHENTIKLIY,åùπħenticàllý
bronx,38311,BRONGKS,broñx
complacently,38313,KOMPLEYSENTLIY,cómplâçéntlý
troon,38314,TROON,tröòn
angers,38316,ANGAZ,añgèŕś
lopsided,38317,LOPSUYDID,lopsîdėd
rockwell,38318,ROKWEL,rock0well
unrequited,38319,UNRIYKWUYTID,unrêqυîtėd
variances,38322,VERIYANSIZ,vã#rïánçėś
slovenian,38323,SLOEVIYNIYAN,slôvênïán
grandfathers,38324,GRANFARTHAZ,grand0fāτħèŕś
suu,38325,SOO3,süù
oversimplification,38331,OEVURSIMPLIFIKEYSHN,ôvèŕsimplificâţìòn
maoist,38333,MOWIST,màõist
harpers,38334,HARPAZ,hār#pèŕś
squall,38336,SKWAWL,sqυål0l
squalling,38336,SKWAWLING,sqυål0liñg0
voles,38338,VOELZ,vôlèś
neutralize,38342,NOOTRALUYZ,nëùtrálîzè
elan,38344,IYLAN,êlán
colonized,38346,KOLONUYZD,colónîzèd
purging,38347,PURJING,pùŕĝiñg0
doleful,38358,DOELFUL,dôlèful
dolefully,38358,DOELFUULIY,dôlèfūllý
thistles,38359,THISTLZ,πħistlèś
conspire,38360,KONSPUYR,cónspîrè
slovenes,38362,SLOEVIYNZ,slôvênèś
trevino,38363,TREVIYNOE,trévïnô
joshi,38365,JOESHIY,jôŝħï
roulette,38369,ROOLET,röùlettè
insolence,38370,INSOLENS,insólénçè
multiculturalism,38373,MULTIYKULKHURALIZM,multïculťúráliśm
eis,38375,UYZ2,èîś
cronin,38376,KROENIN,crônin
shoreham,38377,SHAWEM,ŝħør#éħàm
braver,38379,BREYVA,brâvèŕ
ginsberg,38381,GINSBURG,ginsbèŕg
hanoverian,38386,HANOEVIRIYAN,hanôvėrïán
crispy,38387,KRISPIY,crispý
snowden,38388,SNOEDEN,snôw0dén
subliminal,38389,SUBLIMINAL,subliminál
augusto,38390,AWGUSTOE,åùgustô
dictators,38396,DIKTEYTAZ,dictâtòŕś
headman,38397,HEDMAN,heàdmán
melvin,38398,MELVIN,melvin
settler,38401,SETLA2,settlèŕ
rios,38402,RIYOES,rïôs
malibu,38404,MALIBOO,malíbü
materiality,38406,MATIRIYALITIY,mátėrïalitý
presuming,38407,PRIZOOMING,prėśümiñg0
robotics,38409,ROEBOTIKS,rôbotics
frans,38411,FRANZ2,franś
unwound,38412,UNWOWND,unwõùnd
eiffel,38413,UYFEL,èîffél
sadder,38414,SADA,saddèŕ
obverse,38416,OBVURS,óbvèŕsè
denigrate,38417,DENIGREYT,denígrâtè
handicrafts,38418,HANDIYKRAFTS,handïcrafts
unmade,38419,UNMEYD,unmâdè
ronny,38423,RONIY3,ronný
rehabilitate,38427,RIYHABILITEYT,rêhábilítâtè
mandates,38430,MANDEYTS,mandâtès
greenberg,38434,GRIYNBURG,grêènbèŕg
transparencies,38436,TRANSPARENSIYZ,transparénçìêś
pectoral,38437,PEKTURAL,pectòŕál
decibels,38439,DESIBELZ,deçíbélś
brock,38441,BROK,brock0
newson,38442,NOOSON,nëw0són
nessie,38443,NESIY,nessìê
rockefeller,38444,ROKEFELA,rock0éfellèŕ
gooseberry,38448,GOOSBERIY,göòsèberrý
brindle,38449,BRINDL,brindlè
krenz,38450,KRENZ,krenz
payoff,38452,PEYOF,pây0off
showering,38453,SHOWERING,ŝħõwériñg0
hesse,38454,HES2,hessè
euclid,38455,UEKLID,èûclid
mortified,38457,MAWTIFUYD,mør#tífîèd
trenchant,38461,TRENKHANT,trenĉħánt
trudge,38462,TRUDJ,trudĝè
peshawar,38463,PESHAWAW,peŝħáwår0
hovers,38464,HOVAZ,hóvèŕś
zeebrugge,38465,ZIYBROOGIY,zêèbrüggê
brabham,38468,BRABHAM,brabhám
headlined,38471,HEDLUYND,heàdlînèd
airmail,38472,EURMEYL,ãìŕmâìl
overwork,38473,OEVURWURK,ôvèŕwòŕk
alerts,38476,ALURTS,álèŕts
mongol,38478,MONGOL,moñgól
grundy,38479,GRUNDIY,grundý
rec,38481,REK2,rec
cashflow,38485,KASHFLOE,caŝħflôw0
ricci,38487,RIYKHIY,rïĉc0ï
rookie,38489,RUUKIY,rōòkìê
humbled,38491,HUMBLD,humblèd
assisi,38492,ASIYSIY,ássïsï
baited,38493,BEYTID1,bâìtėd
weiss,38494,WUYS1,wèîss
misdirected,38495,MISDIREKTID,misdirectėd
braverman,38496,BREYVURMAN,brâvèŕmán
ribble,38498,RIBL,ribblè
madder,38501,MADA,maddèŕ
roseanne,38502,ROEZAN,rôśèannè
growls,38503,GROWLZ,grõw0lś
sandbags,38504,SANDBAGZ,sandbagś
dawkins,38505,DAWKINZ,dåw0kinś
karma,38508,KARMA2,kār#má
perspiring,38510,PURSPUYRING,pèŕspîriñg0
greening,38511,GRIYNING,grêèniñg0
doormat,38514,DAWMAT,døòr0mat
prescribes,38515,PRIYSKRUYBZ,prêscrîbèś
bains,38516,BEYNZ2,bâìnś
thackeray,38518,THAKERIY,πħack0éràý
marketers,38519,MARKETAZ,mār#kétèŕś
cancels,38521,KANSELZ,cançélś
unthinkingly,38522,UNTHINKINGLIY,unπħiñkiñg0lý
scapegoats,38523,SKEYPGOETS,scâpègôàts
devotee,38525,DEVOTIY,devótêè
nebula,38526,NEBUELA,nebûlá
concisely,38530,KONSUYSLIY,cónçîsèlý
drexel,38531,DREKSEL,drexél
legate,38536,LEGAT,legátè
carthage,38540,KARTHAJ,cār#πħáĝè
dulcie,38541,DULKIY,dulcìê
epoxy,38543,IPOKSIY,ėpoxý
spliced,38544,SPLUYST,splîçèð
mesa,38545,MEYSA,mĕsá
egocentric,38547,IYGOESENTRIK,êgôçentric
completions,38548,KOMPLIYSHNZ,cómplêţìònś
ignominious,38550,IGNOMINIYUS,ignóminïòús
chu,38551,KHOO2,ĉħü
squirm,38552,SKWURM,sqυìŕm
squirmed,38552,SKWURMD,sqυìŕmèd
monetarism,38554,MONETARIZM,monétáriśm
decomposing,38555,DIYKOMPOEZING,dêcómpôśiñg0
refractive,38556,REFRAKTIV,réfractivè
veer,38557,VIA,vėèŕ
rudy,38558,ROODIY2,rüdý
bleeds,38561,BLIYDZ,blêèdś
lewd,38564,LOOD,lëw0d
bookie,38569,BUUKIY,bōòkìê
untrustworthy,38571,UNTRUSTWURTHIY,untrustwòŕτħý
jarred,38572,JARRD,jār#rèd
schoolteachers,38579,SKOOLTIYKHAZ,scħöòltêàĉħèŕś
shearman,38580,SHIYURMAN,ŝħêàŕmán
hatchet,38581,HATKHET,hatĉħét
hatchets,38581,HATKHETS,hatĉħéts
mnemonic,38582,NIMONIK,m0nėmonic
discourages,38583,DISKURAJIZ,discòúráĝėś
materialized,38585,MATIRIYALUYZD,mátėrïálîzèd
depictions,38586,DIPIKSHNZ,dėpicţìònś
sukey,38587,SOOKIY1,sükêy0
jocular,38588,JOKUELA,jocûlàŕ
naas,38589,NARZ,nāàś
bolger,38591,BOELJA,bôlĝèŕ
wafting,38596,WARFTING!WOFTING,wāftiñg0!woftiñg0
upriver,38598,UPRIVA,uprivèŕ
ilo,38599,UYLOE,îlô
municipality,38601,MUENISIPALITIY,mûniçípalítý
