beatson,137858,135547,7,bêàtsón,biytson
gastritis,137867,15460,10,gastrîtís,gastruytis
haworth,137867,46935,7,hawòŕπħ,hawurth
horsfall,138812,116460,7,hør#sfáll,hawsfal
horsemanship,138815,59159,11,hør#sèmánŝħip,hawsmanship
haussmann,138815,65752,7,háυssmánn,hawsman2
haswell,138824,141764,6,haswell,haswel
hoarseness,138825,80302,7,høàr0sènéss,hawsnes
horsetails,138827,100172,9,hør#sètâìlś,hawsteylz
beastie,138837,92190,7,bêàstìê,biystiy
horsey,138838,79000,6,hør#sêy0,hawsiy
horseplay,138846,88294,8,hør#sèplãý,hawsplae
beasts,138878,21285,6,bêàsts,biysts
alphabet,141212,23431,7,alþħábet,alfabet
alphabetically,141212,27717,12,alþħábeticàllý,alfabetikliy
bladders,141216,71564,6,bladdèŕś,bladaz
cadaver,141217,83427,6,cádavèŕ,kadava
cadavers,141217,93861,7,cádavèŕś,kadavaz
academies,141225,40608,9,ácadémìêś,akademiyz
academician,141225,44810,12,acádémićián,akademishian
academe,141238,75253,7,acádêmè,akadiym
albanians,141258,19370,11,albânïánś,albeyniyanz
cabinda,141325,105612,7,cábindá,kabinda
jabbing,141335,72751,6,jabbiñg0,jabing
kahan,141356,157405,6,káhān,kaharn
albinos,141358,1166665,9,albïnôś,albiynoez
cabbies,141368,99155,6,cabbìêś,kabiyz
blackboard,141411,23208,8,black0bøàr0d,blakbawd
calabash,141411,58332,8,calabaŝħ,kalabash
blackberry,141412,27312,9,black0berrý,blakberiy
blackberries,141412,39181,10,black0berrìêś,blakberiyz
callahan,141413,55458,7,calláhan,kalahan2
blackham,141413,137058,7,black0hám,blakham
jalalabad,141414,96164,9,jálalábad,jalalabad
blackmore,141415,54820,7,black0mør#è,blakmaw
blackman,141415,70468,7,black0mán,blakman
calabria,141416,56519,9,cálabrïá,kalabriya
blackbird,141417,25823,8,black0bìŕd,blakburd
blackbirds,141417,36550,9,black0bìŕdś,blakburdz
lackadaisical,141422,62796,12,lack0ádâìśicál,lakadeyzikal
blackmailing,141425,44033,11,black0mâìliñg0,blakmeyling
blackmailed,141425,51251,9,black0mâìlèd,blakmeyld
blackfoot,141427,94045,8,black0fōòt,blakfuut
blackford,141427,101307,8,black0fòŕd,blakfurd
blackwell,141428,34815,7,black0well,blakwel
blackheath,141433,32625,9,black0hêàπħ,blakhiyth
alkalinity,141434,37188,11,alkálinítý,alkalinitiy
blacklist,141434,59389,8,black0list,blaklist
calamity,141435,33666,9,cálamítý,kalamitiy
calamitous,141435,54113,9,cálamítòús,kalamitus
blackett,141437,97569,6,black0ėtt,blakit
kalashnikov,141438,44290,11,kálaŝħnikov,kalashnikov
caloric,141438,107392,7,cáløric,kalawik
blackjack,141444,82049,8,blackjack0,blakkjak
blacklock,141444,93359,8,blacklock0,blakklok
alkaloids,141445,63036,9,alkálσìdś,alkaloidz
alkaloid,141445,116752,8,alkálσìd,alkaloid
blackrock,141446,73901,8,blackrock0,blakkrok
calamine,141457,117475,8,calámînè,kalamuyn
blackmun,141457,119578,7,black0mun,blakmun
blackout,141458,32922,7,black0õùt,blakowt
blackouts,141458,71683,8,black0õùts,blakowts
alcatraz,141467,91466,8,alcátraz,alkatraz
blackstone,141478,49984,9,black0stônè,blakstoen
blackwood,141478,52312,8,black0wōòd,blakwuud
canavan,141517,75039,7,canávan,kanavan
cabotage,141517,137284,7,cabótáĝè,kabotaj
blandford,141522,30206,9,blandfør#d,blandfawd
blandishments,141523,38043,13,blandiŝħménts,blandishments
blankets,141524,13558,8,blañkéts,blankets
blandly,141524,38519,8,blandlý,blandliy
cambodians,141525,48379,12,cambôdïánś,kamboediyanz
blandness,141525,64375,8,blandnéss,blandnes
canberra,141526,29085,7,canberrá,kanbera
canard,141526,111144,6,cánār#d,kanard
canaveral,141527,104294,9,cánaverál,kanaveral
blanket,141534,9640,7,blañkėt,blankit
blanche,141534,11229,6,blanĉħè,blankh1
cannavino,141537,74387,10,cannávïnô,kanaviynoe
alameda,141538,71379,8,alámêdá,alamiyda
lambie,141538,106391,6,lambìê,lambiy
blankly,141544,22900,8,blañklý,blankliy1
blankley,141544,117811,8,blañklêy0,blankliy2
canals,141546,20233,6,cánalś,kanalz
jamal,141546,121098,6,jámāl,jamarl
blanked,141547,69025,6,blañkèð,blankt
blanks,141548,44441,6,blañks,blanks
janata,141567,28744,7,jánātá,janarta
alamein,141578,58233,7,alámèîn,alamuyn
aqaba,141611,108396,6,áqābá,akarba
cabral,141614,106900,6,cabrál,kabral
alpaca,141614,109600,6,alpacá,alpaka
carrara,141616,137387,6,cār#r0ārá,karara
caravan,141617,10552,7,carávan,karavan
carbohydrate,141625,11044,14,cār#bôhŷdrâtè,karboehuydreyt
carbohydrates,141625,13794,15,cār#bôhŷdrâtès,karboehuydreyts
karadzic,141626,53158,8,kārādz0ic,karardik
cabrera,141626,77341,8,cābrerá,karbrera
akali,141634,69507,7,ákālï,akarliy
alarming,141635,12438,8,álār#miñg0,alarming
alarmingly,141635,18204,11,álār#miñg0lý,alarmingliy
capacitance,141638,26056,10,cápaçítánçè,kapasitans
capacitors,141638,38036,9,cápaçitòŕś,kapasitaz
characters,141647,3303,8,cħaráctèŕś,karaktaz2
characterised,141647,6350,12,cħaráctérîśèd,karakteruyzd1
kazakhs,141648,159584,6,kazakħs,kazaks
carbon,141655,6315,6,cār#bón,karbon
carboniferous,141655,11361,12,cār#bóniféròús,karboniferus
alarms,141656,23210,6,álār#mś,alarmz
carborundum,141667,60761,11,cār#bòŕundum,karburundum
kabul,141677,26292,7,kābūl,karbuul
acapulco,141677,51672,10,acápūlcô,akapuulkoe
carbide,141678,60070,7,cār#bîdè,karbuyd
laporte,141678,99443,6,lápør#tè,lapawt
catalan,141714,35949,7,catálán,katalan
catamaran,141715,40245,9,catámáran,katamaran
kavanagh,141715,46630,7,kavánåg0ħ,kavanaw
cataracts,141716,46014,9,catáracts,katarakts
catalyst,141734,18193,8,catálẏst,katalist
catalytic,141734,19702,9,catálẏtic,katalitik
labouring,141736,19376,8,labòúriñg0,laburing
cavalcade,141744,45565,9,caválcâdè,kavalkeyd
cataloguing,141745,24292,10,catálogùiñg0,kataloging
catalonia,141745,27232,10,catálônĩá,kataloenya
laval,141746,129113,6,lávāl,lavarl
albuquerque,141747,56520,10,albuqùèŕqùê,albukurkiy
cabernet,141756,43034,8,cabèŕnĕt0,kaburney
alvaro,141756,73888,7,álvārô,alvaroe
catatonic,141757,64788,9,catátonic,katatonik
albino,141758,44180,8,albînô,albuynoe
lavoro,141758,130357,7,lávørô,lavawoe
alberto,141767,27296,8,albèŕtô,alburtoe
catapult,141767,30820,8,catápult,katapult
catastrophes,141778,33467,12,cátastróþħêś,katastrofiyz
cavorting,141778,60715,9,cávør#tiñg0,kavawting
accordance,141812,69366,8,áccør#dánçè,akawdans
alaskan,141814,54975,7,álaskán,alaskan
blaster,141817,52304,6,blastèŕ,blasta
blasphemy,141822,27085,9,blasþħémý,blasfemiy
blasphemous,141822,41618,9,blasþħémòús,blasfemus
accordion,141823,37136,9,áccør#dïón,akawdiyon
according,141823,37302,8,áccør#diñg0,akawding
jawbone,141825,106381,7,jåw0bônè,jawboen
accords,141826,30359,6,áccør#dś,akawdz
lawbreakers,141826,72930,10,låw0brèâkèŕś,lawbreykaz
alastair,141827,22944,7,alástãìŕ,alastea
corbusier,141827,63156,9,cør#bûsĩèŕ,kawbuesya
corbin,141835,135931,6,cør#bin,kawbin
aquatic,141837,19233,7,áqυatic,akwatik
blasting,141837,27284,8,blastiñg0,blasting
blasts,141878,37780,6,blasts,blasts
corbeil,141878,132757,7,cør#bèîl,kawbuyl
cafeterias,142237,77613,11,cafétėrïáś,kafetiriyaz
caffeine,142358,43298,6,caffêìnè,kafiyn
cadieux,142358,108136,7,cadìêu=x0,kadiyoe
caddies,142368,52934,6,caddìêś,kadiyz1
cadiz,142368,52935,6,cádïz,kadiyz2
algebraically,142416,47225,13,alĝébrâicàllý,aljebreyikliy
alexandria,142418,16837,12,aléxandrïá,aleksandriya
aleksander,142418,82748,9,aléksandèŕ,aleksanda
callender,142425,80250,7,cállendèŕ,kalenda2
allelic,142434,117547,6,állelic,alelik
alchemy,142435,50199,7,alcħémý,alkemiy
alexis,142438,32553,7,álexis,aleksis
alleles,142438,52308,7,állelêś,aleliyz
laycock,142445,117166,6,lãýcock0,laekok
acclaimed,142458,23808,7,ácclâìmèd,akleymd
acclaim,142458,29988,6,ácclâìm,akleym
landforms,142512,30032,9,landfør#mś,landfawmz
agendas,142512,35338,7,áĝendáś,ajendaz
lamellar,142514,155884,6,lámellàŕ,lamela
landmark,142515,16122,8,landmār#k,landmark
landmarks,142515,19579,9,landmār#ks,landmarks
cameraman,142516,24561,9,camerámán,kameraman
landsbergis,142516,39437,11,landśbèŕgís,landzburgis
blowtorch,142517,84659,9,blôw0tør#ĉħ,bloetawkh
landsat,142518,41350,7,landsat,landsat
blower,142518,62518,6,blôwèŕ,bloewa
landed,142523,6888,6,landėd,landid
blending,142523,23791,8,blendiñg0,blending
landlady,142524,15270,10,landlâdý,landleydiy
landless,142524,32260,7,landléss,landles
landowner,142525,19894,8,landôw0nèŕ,landoena
camden,142525,25128,6,camdén,kamden
blends,142526,36424,6,blendś,blendz
canadians,142528,21073,11,cánâdïánś,kaneydiyanz
camdessus,142528,86490,6,camdessùs0,kamdes
candlish,142534,110826,8,candliŝħ,kandlish
landing,142535,5359,7,landiñg0,landing
landings,142535,24623,8,landiñg0ś,landingz
canary,142536,26373,7,cánãrý,kaneriy
canaries,142536,34375,8,cánã#rìêś,kaneriyz
blenheim,142537,29449,8,blenhèîm,blenhuym
bloating,142537,65107,8,blôàtiñg0,bloeting
blowing,142538,8927,8,blôwiñg0,bloewing
candy,142538,24062,6,candý,kandiy
camelot,142545,55896,7,camélot,kamelot
landlocked,142545,87785,8,landlock0èð,landlokt
candles,142546,14383,6,candlèś,kandlz
camels,142546,37598,6,camélś,kamelz
candlelight,142547,28952,8,candlèlîg0ħt,kandluyt
landscapes,142548,9854,10,landscâpès,landskeyps
jamaica,142548,15432,7,jámâìcá,jameyka
allophonic,142555,87816,8,allóþħonic,alofonik
landon,142555,114913,6,landón,landon
cameron,142556,10965,7,camerón,kameron
cameroon,142556,26633,8,caméröòn,kameroon
lamentations,142557,18988,12,lámentâţìònś,lamenteyshnz
lamented,142557,32132,8,lámentėd,lamentid
alfonso,142558,27432,8,alfonsô,alfonsoe
layouts,142578,36930,7,lãýõùts,laeowts
landward,142578,55525,8,landwàŕd,landwurd
jaffray,142612,133427,6,jaffrãý,jafrae
capella,142614,90790,6,cápellá,kapela
carella,142614,143519,6,cārellá,karela
carrera,142616,81357,6,cār#r0erá,karera
ladas,142616,133059,6,lādáś,lardaz
accreditation,142623,13951,12,áccredítâţìòn,akrediteyshn
accredited,142623,22613,9,áccreditėd,akreditid
cardoso,142625,68922,9,cār#dôsô,kardoesoe
carden,142625,138799,6,cār#dén,karden
alfredo,142628,33626,9,alfrĕdô,alfreydoe
cardwell,142628,74355,7,cār#dwell,kardwel
cardigan,142633,19308,8,cār#digán,kardigan
cardigans,142633,41989,9,cār#digánś,kardiganz
cardinal,142635,10918,8,cār#dínál,kardinal
cardinals,142635,27480,9,cār#dínálś,kardinalz
cardiovascular,142638,11943,16,cār#dïôvascûlàŕ,kardiyoevaskuela
cardiac,142638,16744,8,cār#dïac,kardiyak
carrell,142648,106596,6,cār#r0ĕll,kareyl
lafontant,142655,84473,10,lāfontánt,larfontant
cazenove,142655,113427,8,cazénôvè,kazenoev
capacious,142688,43115,9,cápâćìòús,kapeyshus
accuracy,142716,5566,9,accûráçý,akuerasiy
accurately,142716,5724,10,accûrátèlý,akueratliy
bludgeon,142724,80536,8,bludĝeón,bludjeon
lavender,142725,16683,7,lavéndèŕ,lavenda
cavendish,142725,33523,9,cavéndiŝħ,kavendish
accusations,142726,8467,11,accûśâţìònś,akuezeyshnz
accusation,142726,12766,10,accûśâţìòn,akuezeyshn
alethea,142733,86917,8,aléπħêá,alethiya
categorization,142735,26287,14,catégórizâţìòn,kategorizeyshn
categorized,142735,27732,11,catégórîzèd,kategoruyzd
accusing,142736,13883,8,áccûśiñg0,akuezing
accusingly,142736,28175,11,áccûśiñg0lý,akuezingliy
acuity,142737,50775,8,ácûítý,akueitiy
catfish,142738,27481,7,catfiŝħ,katfish
catterall,142746,152722,6,cattéràll,katerl
leighton,142755,35301,6,leĩg0ħtón,laeton1
layton,142755,47316,6,lãýtón,laeton2
accumulate,142757,12857,11,áccûmûlâtè,akuemueleyt
accumulating,142757,14154,14,áccûmûlâtiñg0,akuemueleyting
acupuncture,142767,17059,13,acûpuñctûŕè,akuepungktuea
lafferty,142767,33892,8,laffèŕtý,lafurtiy
cordial,142813,41575,7,cør#diál,kawdial
cordially,142813,45831,9,cør#diállý,kawdialiy
cordage,142814,87500,6,cør#dáĝè,kawdaj
blaker,142814,117787,6,blâkèŕ,bleyka
kaufman,142815,33228,7,kåùfmán,kawfman1
laudanum,142815,63572,8,låùdánum,lawdanum
blazer,142816,37917,6,blâzèŕ,bleyza
giordano,142816,67183,9,ĝìør#dānô,jawdarnoe
blatant,142817,18729,8,blâtánt,bleytant
laudatory,142817,81860,10,låùdátórý,lawdatoriy
blessedly,142822,23333,9,blessedlý,blesedliy
corded,142822,88406,6,cør#déd,kawded
lauded,142823,77773,6,låùdėd,lawdid
accelerating,142824,12527,13,acçelérâtiñg0,akselereyting
accelerate,142824,13185,10,acçelérâtè,akselereyt
blamed,142825,9649,6,blâmèd,bleymd
cordoba,142825,62039,8,cør#dôbá,kawdoeba
blazed,142826,31302,6,blâzèd,bleyzd
lacerations,142826,46098,11,laçérâţìònś,lasereyshnz
aqueduct,142827,39310,8,aqυéduct,akwedukt
aqueducts,142827,60705,9,aqυéducts,akwedukts
jordanian,142828,18563,11,jør#dânïán,jawdeyniyan
jordanians,142828,46604,12,jør#dânïánś,jawdeyniyanz
blakey,142834,36819,7,blâkêy0,bleykiy1
blaikie,142834,87867,7,blâìkìê,bleykiy2
blaming,142835,16705,8,blâmiñg0,bleyming
blessings,142835,26324,8,blessiñg0ś,blesingz
aquarium,142836,9086,9,áqυã#rïum,akweriyum
blazing,142836,12676,8,blâziñg0,bleyzing
lordship,142838,10922,8,lør#dŝħip,lawdship
accessibility,142838,12222,13,acçessíbilitý,aksesibilitiy
accentuated,142845,14084,14,acçenťûâtéd,aksenkhueeyted
accentuate,142845,27531,12,acçenťüâtè,aksenkhooeyt
axelrod,142846,57705,8,axélrod,akselrod
cassells,142846,130214,6,casséllś,kaselz
lawful,142847,19468,6,låw0ful,lawful
lawfully,142847,30721,8,låw0fullý,lawfuliy
cordon,142855,40766,6,cør#dón,kawdon
cordoned,142855,63271,7,cør#dónèd,kawdond
casserole,142856,22815,8,cassérôlè,kaseroel
blames,142856,32067,6,blâmèś,bleymz
accents,142857,18381,7,acçents,aksents
accented,142857,58372,8,acçentėd,aksentid
acceptance,142867,3963,9,ácçeptánçè,akseptans
accepting,142867,5412,9,acçeptiñg0,aksepting
accessories,142878,11350,10,acçessòŕìêś,aksesuriyz
cassettes,142878,21927,7,cássettŝès0,kasetsh
alsatian,142888,29533,10,alsâţián,alseyshian
achievable,143378,22591,9,áĉħìêváblè,akhiyvabl
achievers,143378,52444,8,áĉħìêvèŕś,akhiyvaz
californians,143412,45078,12,califør#nĩánś,kalifawnyanz
kalidah,143412,105000,7,kalidāħ,kalidar
calibrated,143416,27429,11,calíbrâtéd,kalibreyted
calgary,143416,54581,8,calgárý,kalgariy
alexandre,143418,29627,10,alėxāndrè,aliksarndr
alchemist,143425,45125,9,alĉħémist,alkhemist
khalifa,143428,82306,7,kħálïfá,kaliyfa
jacking,143435,121205,6,jack0iñg0,jaking
calligraphy,143436,34814,10,cálligráþħý,kaligrafiy
calligraphic,143436,86807,10,callígraþħic,kaligrafik
cagliari,143438,44282,10,caglïārï,kagliyariy
achille,143438,96381,6,ácħillê,akiliy
kalgoorlie,143455,82121,10,kalgöòrlìê,kalgoorliy
algiers,143466,33272,6,alĝièrś,aljirz
algerians,143468,48013,11,alĝêrïánś,aljiyriyanz
lackeys,143468,96215,6,lack0êy0ś,lakiyz
cannibals,143511,60427,8,canníbálś,kanibalz
cannibal,143511,63460,7,canníbál,kanibal
camilla,143514,34105,6,cámillá,kamila
lancastrian,143514,34724,13,lañcastrïán,langkastriyan
lamina,143515,41816,6,lamíná,lamina1
laminate,143515,72876,7,lamínátè,laminat1
janitor,143517,99188,6,janítòŕ,janita
jangled,143524,79668,6,jañglèd,jangld
langdon,143525,60157,7,lañg0dón,langdon
alimony,143525,65468,9,alímôný,alimoeniy
langford,143527,44879,8,lañg0fòŕd,langfurd
langley,143534,22476,7,lañg0lêy0,langliy
canning,143535,42546,6,canniñg0,kaning
jamming,143535,43130,6,jammiñg0,jaming
langridge,143536,89651,8,lañgridĝè,langridj
languid,143538,33912,7,lañgυíd,langwid
languishing,143538,35862,11,lañgυiŝħiñg0,langwishing
camillo,143545,70116,7,cámillô,kamiloe
cancun,143547,121905,7,cañcun,kangkun
blinks,143548,109968,6,bliñks,blinks
lagoons,143555,50187,7,lágöònś,lagoonz
laguna,143555,76056,7,lágüná,lagoona
cahoots,143557,103326,7,cáhöòts,kahoots
janine,143558,45358,6,jánïnè,janiyn
cameo,143558,46908,7,camêô,kamiyoe
kangaroos,143567,46663,9,kañgàŕöòś,kangurooz
canisters,143578,48426,8,canistèŕś,kanistaz
canister,143578,50275,7,canistèŕ,kanista
caricature,143614,21505,10,carícátûŕè,karikatuea
capillary,143614,27567,9,capíllárý,kapilariy
caribou,143615,61057,7,cariböù,kariboo
lazenby,143615,63047,8,lazėnbý,lazinbiy
careers,143616,8387,6,cárėèŕś,kariaz
capitalists,143617,12758,11,capítálísts,kapitalists
capitals,143617,14719,8,capítálś,kapitalz
carrier,143618,10295,6,carrìêŕ,kariya
lahore,143618,62380,6,lāhør#è,larhaw
cargoes,143625,34795,7,cār#gôèś,kargoez
largo,143625,74117,6,lār#gô,largoe1
careerist,143626,84539,9,cárėérist,karierist
careerism,143626,87545,9,cárėériśm,karierizm
carriages,143634,18625,7,carriàĝėś,karijiz
acrylic,143634,23857,7,ácrẏlic,akrilik
laing,143635,28554,6,lāiñg0,laring
capping,143635,30331,6,cappiñg0,kaping
caricom,143645,48940,7,caricom,karikom
jargon,143655,19227,6,jār#gón,jargon
acrimonious,143655,21803,12,acrímônïòús,akrimoeniyus
charismatics,143656,84987,11,cħariśmatics,karizmatiks
capitol,143657,40120,7,capitól,kapitol
carrion,143658,50545,7,carrïón,kariyon
karim,143658,52892,6,kárïm,kariym
lagerfeld,143667,37701,10,lāgèŕfeld,largurfeld
blizzard,143667,39058,7,blizzàŕd,blizurd
carries,143668,7962,6,carrìêś,kariyz
alzheimer,143678,25753,8,alzhèîmèŕ,alzhuyma
accretion,143688,36060,8,áccrêţìòn,akriyshn
larissa,143688,118209,7,lārïssá,lariysa
cathay,143712,75432,6,caπħãý,kathae
cathcart,143714,74601,8,caπħcār#t,kathkart
latimer,143715,40699,6,latímèŕ,latima
catharsis,143716,53513,9,cáπħār#sís,katharsis
cathartic,143716,55580,9,cáπħār#tic,kathartik
caviar,143718,51271,7,cavïār#,kaviyar
cathode,143725,49395,7,caπħôdè,kathoed
altimeter,143725,59910,8,altimétèŕ,altimeta
alliteration,143726,43851,11,állitérâţìòn,alitereyshn
alliterative,143726,59965,11,állitérâtivè,alitereytiv
activated,143727,9235,10,activâtėd,aktiveytid
activation,143727,11177,10,actívâţìòn,aktiveyshn
agitatedly,143728,11478,12,aĝítâtédlý,ajiteytedliy
agitation,143728,13494,9,aĝítâţìòn,ajiteyshn
kathleen,143734,12117,8,kaπħlêèn,kathliyn
calving,143735,58938,6,cal0viñg0,kaving
cavity,143737,18762,7,cavítý,kavitiy
activist,143737,19380,8,actívíst,aktivist
cathy,143738,19390,6,caπħý,kathiy1
kathy,143738,33775,6,kaπħý,kathiy2
latins,143756,112218,6,latínś,latinz
altitude,143757,14954,8,altítüdè,altitood
latitude,143757,23170,8,latítüdè,latitood
lavinia,143758,36846,7,lávinĩá,lavinya
alveolar,143758,51341,8,alvêólàŕ,alviyola
catherwood,143767,74715,10,caτħèŕwōòd,kathurwuud
actives,143767,120464,6,activèś,aktivz
blitzkrieg,143768,57394,12,blitzŝkrìêg,blitzshkriyg
blitzed,143768,60705,8,blitzŝèð,blitzsht
aquifers,143812,51223,7,aqυífèŕś,akwifaz
aquifer,143812,54808,6,aqυífèŕ,akwifa
coughlan,143814,98815,7,cøùgħlán,kawglan
aquila,143814,108648,6,aqυílá,akwila
actionable,143815,42064,8,acţìònáblè,akshnabl
alina,143815,44878,6,álïná,aliyna
jaguars,143816,65932,7,jagυār#ś,jagwarz
akira,143816,156457,6,ákïrá,akiyra
blisters,143817,38125,7,blistèŕś,blistaz
blister,143817,60480,6,blistèŕ,blista
casually,143818,9793,9,caŝυállý,kashwaliy
alleyway,143818,29449,7,allêy0wãý,aliywae
accidental,143822,8996,10,acçídentál,aksidental
accidentally,143822,9300,12,acçídentállý,aksidentaliy
cassidy,143823,43524,7,cassidý,kasidiy
cashflow,143824,50511,8,caŝħflôw0,kashfloe
bleakest,143824,92004,8,blêàkést,bliykest
bleeds,143826,67481,6,blêèdś,bliydz
aquitaine,143827,14100,8,aqυitâìnè,akwiteyn
alistair,143827,21495,7,alistãìŕ,alistea
acceded,143828,36801,8,acçêdėd,aksiydid
accede,143828,51903,6,acçêdè,aksiyd
alicia,143833,41577,7,álićiá,alishia
bleach,143834,29295,6,blêàĉħ,bliykh
bleached,143834,30141,7,blêàĉħèð,bliykht
kashmir,143835,23967,7,kaŝħmir,kashmir1
cashmere,143835,42256,7,caŝħmėrè,kashmir2
cashier,143836,41151,6,caŝħièr,kashir
cashiers,143836,71179,7,caŝħièrś,kashirz
alleviate,143837,14511,10,állêvïâtè,aliyviyeyt
alleviating,143837,26192,13,állêvïâtiñg0,aliyviyeyting
corgi,143838,56120,6,cør#gï,kawgiy
bleakley,143844,117869,8,blêàklêy0,bliykliy
bleakness,143845,57148,8,blêàknéss,bliyknes
aquino,143855,23818,7,áqùïnô,akiynoe
allison,143855,26446,6,allísón,alison2
casino,143858,24009,8,cásïnô,kasiynoe1
axiomatic,143858,29482,11,axïómatic,aksiyomatik
blistered,143877,46067,8,blistèŕèd,blisturd
calculating,144427,7665,13,calcûlâtiñg0,kalkueleyting
calculator,144427,13345,11,calcûlâtòŕ,kalkueleyta
cackling,144435,79350,7,cack0liñg0,kakling
calcutta,144477,24765,7,calcuttá,kalkuta
calcutt,144477,129669,6,calcutt,kalkut
jacoby,144512,74342,8,jácôbý,jakoebiy
jacobean,144513,31817,9,jacóbêán,jakobiyan
jacobin,144513,104992,7,jacóbín,jakobin
blockages,144514,39839,8,block0áĝėś,blokajiz
blockage,144514,45157,6,block0áĝè,blokaj
lankan,144515,43783,6,lañkán,lankan
lankans,144515,64195,7,lañkánś,lankanz
blockers,144516,76002,6,block0èŕś,blokaz
jacobite,144517,23937,8,jacóbîtè,jakobuyt
blockbuster,144517,31091,9,block0bustèŕ,blokbusta
camcorder,144518,23820,8,camcør#dèŕ,kamkawda
camcorders,144518,41463,9,camcør#dèŕś,kamkawdaz
cajoling,144524,58536,9,cájôliñg0,kajoeling
cajoled,144524,67594,7,cájôlèd,kajoeld
cacophony,144525,38204,9,cacoþħóný,kakofoniy
alcove,144527,41459,6,alcôvè,alkoev
alcoves,144527,78193,7,alcôvèś,alkoevz
allocating,144528,17016,10,allócâtiñg0,alokeyting
allocate,144528,17487,7,allócâtè,alokeyt
alcoholism,144535,18562,10,alcóholiśm,alkoholizm
alcoholics,144535,26701,10,alcóholics,alkoholiks
lanky,144538,58252,6,lañký,lankiy
kanji,144538,158140,6,kanjï,kanjiy
kaplan,144615,50653,6,kaplán,kaplan1
lapland,144615,75277,7,lapland,lapland
lalande,144616,90853,10,lālāndê,larlarndiy
carcasses,144618,36072,8,cār#cássėś,karkasiz
carcass,144618,43426,6,cār#cáss,karkas
cauliflowers,144623,28534,11,cāùlíflõwèŕś,karliflowaz
cauliflower,144623,31387,10,cāùlíflõwèŕ,karliflowa
lalonde,144625,53691,10,lālôndê,larloendiy
laszlo,144625,76335,6,laśz0lô,lazloe
larkin,144635,30807,6,lār#kin,larkin
carling,144635,32989,7,cār#liñg0,karling
karlheinz,144637,91676,9,kār#lhèînz,karlhuynz
calvi,144637,117018,7,cālvï,karlviy
khaki,144638,36863,6,kħākï,karkiy
carly,144638,65562,6,cār#lý,karliy1
laconic,144655,44042,8,lāconic,larkonik
giacomo,144655,74481,8,ĝìācómô,jarkomoe
jackpot,144657,46299,6,jack0pot,jakpot
carlotta,144657,58815,7,cār#lottá,karlota
karlsson,144658,93949,7,kār#lssón,karlson3
lacrosse,144658,101571,6,lácrossè,lakros
larkspur,144668,81370,7,lār#kspùŕ,larkspa
carlile,144678,72571,7,cār#lîlè,karluyl2
catcher,144713,69433,6,catĉħèŕ,katkha
catchers,144713,82482,7,catĉħèŕś,katkhaz
lacquered,144726,59888,6,lacq0ùèŕèd,lakurd
calvet,144727,129360,6,calvét,kalvet
kaleida,144728,86539,7,kálèîdá,kaluyda
lactate,144728,90057,7,lactâtè,lakteyt
catchy,144733,53481,7,catĉħý,katkhiy
latches,144733,68569,7,latĉħėś,latkhiz
lactic,144734,86990,6,lactic,laktik
calvinist,144735,34393,9,calvíníst,kalvinist
calvin,144735,37819,6,calvín,kalvin
latched,144737,58983,6,latĉħèð,latkht
catchword,144738,90114,9,catĉħwòŕd,katkhwurd
callously,144748,69777,8,callòúslý,kalusliy
calton,144755,92715,6,caltón,kalton
calumny,144755,102132,8,calumný,kalumniy
callousness,144758,66433,8,callòúsnéss,kalusnes
calverley,144767,106718,9,calvèŕlêy0,kalvurliy
cacti,144778,85746,6,cactî,kaktuy
calloused,144778,115577,6,callòúsèð,kalust
callable,144811,108270,7,cål0láblè,kawlabl
calder,144812,23931,6,cåldèŕ,kawlda
georgia,144813,14665,6,ĝèør#ĝiá,jawjia
georgians,144813,49327,8,ĝèør#ĝiánś,jawjianz
callers,144816,31738,6,cål0lèŕś,kawlaz
laxatives,144817,40904,9,laxátivèś,laksativz
laxative,144817,49735,8,laxátivè,laksativ
caucasus,144818,33674,8,cåùcásus,kawkasus
caulfield,144823,53706,9,cåùlfìêld,kawlfiyld
calcified,144823,70186,9,calçífîèd,kalsifuyd
cauldron,144826,52500,8,cåùldron,kawldron
calderwood,144827,42531,11,cåldèŕwōòd,kawldurwuud
casket,144827,47398,6,caskét,kasket
acquainted,144828,16079,10,ácqυâìntėd,akkweyntid
cascade,144828,25258,7,cascâdè,kaskeyd
courtship,144833,24841,7,cøùr0ťs0ħip,kawkhip
acquisitions,144836,8587,11,acqυíśiţìònś,akkwizishnz
georges,144836,32742,6,ĝèør#ĝėś,jawjiz
acquitted,144837,17860,8,ácqυittėd,akkwitid
acquittal,144837,34420,8,ácqυittál,akkwital
calcium,144838,7844,8,calçïum,kalsiyum
georgina,144838,18804,8,ĝèør#ĝïná,jawjiyna
jacksonville,144855,95210,9,jack0sónvillè,jaksonvil
georgetown,144857,56904,8,ĝèør#ĝètõw0n,jawjtown
caxton,144857,64179,7,caxtón,kakston
corcoran,144867,43762,8,cør#còŕán,kawkuran
acquires,144878,23989,8,ácqυîrèś,akkwuyrz
acquirer,144878,35134,8,ácqυîrèŕ,akkwuyra
bloodbath,145512,53797,9,bloódbaπħ,bloodbath
bluebell,145512,60000,7,blüèbell,bloobel
cannonball,145515,71198,9,cannónbål0l,kanonbawl
bloomers,145515,74884,7,blöòmèŕś,bloomaz
accompanies,145516,18963,10,áccómpánìêś,akompaniyz
